Target_Audience,Customer_Segment,Spend,Acquisition_Cost,Engagement_Score,Impressions,Clicks,Conversion_Rate,Conversions,Revenue,ROI,Spend_Impressions,Clicks_Engagement,Spend_x_Engagement,ROI_x_Clicks
Young Adults,0,500.0,57.5622040422682,6.817091925680675,95744,5515,0.057067741853592424,314,88904.9125758116,150.0,0.0052222593037447845,37596.26197012892,5003.67374637181,1292.3112358369788
Young Adults,2,500.0,48.38538157074722,1.5720612483231915,51207,2968,0.012356992063895674,36,9913.39792426118,19.82675619500997,0.009764289847788587,4665.877785023233,860.4652959719068,158.53435541320115
Seniors,0,500.0,40.08975100749389,4.285537450542958,99415,4454,0.038261447871720144,170,47545.59135291551,95.09099252384597,0.0050294220688083075,19087.783804718336,2866.6611314465695,798.933821670879
Middle Age,2,500.0,62.78347233817133,1.8115030141705097,65395,1320,0.0048742139654449285,6,1783.8875704791767,3.5677680054223426,0.007645844366605332,2391.183978705073,1020.0392365399454,25.638495732022744
Middle Age,0,500.0,88.93599551885274,4.258932777101407,88159,8299,0.02042759800174955,169,22279.324109191602,44.558559101265004,0.005671570620452017,35344.88311716458,2845.318886516179,402.09691828530845
Middle Age,2,500.0,96.01863924466878,5.246161284659769,51105,1072,0.025097794870229756,26,4481.932786346129,8.963847644996969,0.009783778303810229,5623.8848971552725,3654.0961446731126,62.551644823165674
Middle Age,1,500.0,97.90411547044158,4.0377824679182925,31375,2633,0.03410965681039945,89,8615.001536396398,17.22996861285557,0.015936254472151253,10631.481238028864,2668.9565641207114,135.70769332880946
Young Adults,1,500.0,64.85337538572358,6.186241218706364,31357,2487,0.08424567004357549,209,53006.84963002758,106.0134872330807,0.01594540243182057,15385.181910922727,4453.302789611568,828.9443119466532
Seniors,2,500.0,70.39452591596415,6.261310507813164,68105,3668,0.05428617353527916,199,38470.751758558836,76.9413496344184,0.007341604767027314,22966.486942658685,4518.229578027124,631.5095475697935
Middle Age,0,500.0,68.61548235116268,3.9964179950216376,94677,4706,0.030328641921890637,142,31567.141770811195,63.13415727330785,0.00528111362547278,18807.143084571828,2636.1801852175645,533.9133226476797
Young Adults,1,500.0,59.94792965139731,4.5063857446998625,30342,1802,0.02658519378253463,47,3074.1213941250753,6.1482304917891675,0.016478807709484948,8120.507111949152,3044.836952458242,46.09455805296063
Young Adults,0,500.0,36.417986073755344,4.969590561210341,76622,1530,0.019658773694529855,30,1941.3130146261476,3.8826182640157674,0.006525540882180824,7603.473558651821,3424.165406335231,28.47386591616185
Young Adults,2,500.0,29.909401507418533,4.380879759185144,67251,1173,0.00758704084790283,8,549.7833786658025,1.0995645582024887,0.007434833572217014,5138.7719575241745,2943.3614966614637,7.771911422905878
Young Adults,2,500.0,57.74784217732176,7.845828945018917,73890,2209,0.055788851184800876,123,28110.843150098288,56.22157385704887,0.006766815445028888,17331.43613954679,5922.930093268292,432.94816088365127
Young Adults,1,500.0,38.96257714582513,2.259527536140011,41130,2661,0.02369052257572619,63,8948.141152417738,17.896246512342454,0.012156576412434322,6012.602773668569,1329.8148252282865,141.14470755097682
Middle Age,1,500.0,91.49888088112445,8.713318869780585,30353,571,0.0334533182378488,19,4499.849710212416,8.99968142106199,0.016472835750244268,4975.305074644713,6717.231771848107,57.140228220461026
Middle Age,1,500.0,82.12749586494705,3.9812591567665923,30660,1764,0.04557313408891569,80,14360.180265247398,28.720303089888617,0.016307892488327057,7022.941152536268,2624.1855672565102,214.7102853117392
Seniors,1,500.0,71.38050279831937,7.515647688158509,43514,746,0.03143346894209039,23,2253.0068055961424,4.506004599183087,0.011490554499918315,5606.673175366248,5625.092914504862,29.812020152703578
Middle Age,1,500.0,28.55589813206341,8.953982155802246,40993,2209,0.07550281982774344,166,13052.230371304284,26.104408533791503,0.012197204103207765,19779.34658216716,6940.479468211867,201.02346644362987
Young Adults,1,500.0,71.66840606300187,8.987074315040928,34513,3287,0.05222103090225601,171,48191.95555931279,96.38371835118888,0.014487294222835043,29540.51327353953,6971.2716115654575,780.5187011374129
Seniors,1,500.0,71.5801899040791,5.07128563013079,44896,1381,0.01055270420799747,14,3002.8768416464177,6.005741671809492,0.011136849359924062,7003.445455210621,3508.4209103015623,43.429241702704786
Young Adults,2,500.0,57.94084432966016,3.309428421116448,65047,4515,0.02792420044370113,126,25349.8684292905,50.69963545931009,0.007686749462899912,14942.069321340763,2102.197886187491,426.65679586203345
Young Adults,0,500.0,74.33147431615257,6.451843858814226,96254,4574,0.03742975713557715,171,34745.59778508848,69.49105658806378,0.005194589261801179,29510.733810216272,4683.716744370481,585.6957791377046
Middle Age,0,500.0,89.3435898248664,2.655667095318524,94170,4208,0.011092452020123376,46,6443.928838322443,12.887831900981084,0.0053095465083408035,11175.04713710035,1614.2781312698596,107.54870420970225
Young Adults,1,500.0,81.84901404235562,8.115371849386765,45351,1857,0.0781599135513885,145,10959.81617939954,21.919588519622042,0.011025114969347645,15070.245524311224,6167.939615880446,164.99435243456264
Middle Age,1,500.0,60.50756521894585,7.402104092349895,29980,1746,0.062370170375221086,108,29110.473771534154,58.220831101406105,0.016677784633829733,12924.073745242917,5523.269443027439,434.6566568726305
Young Adults,0,500.0,44.67133737545809,8.160764718736615,99616,7090,0.1339101803566976,949,266417.9787215114,150.0,0.005019273961820651,57859.8218558426,6209.362760227024,1329.9872479955993
Seniors,2,500.0,60.83779723481612,4.899317575737423,60682,1564,0.007709347645156311,12,2002.2651041814493,4.0045221993185,0.008239675550580477,7662.53268845333,3366.144181871885,29.455828087080015
Young Adults,0,500.0,95.94781270092444,6.016854699081508,98291,5397,0.039528176772463584,213,33271.14504069081,66.54215699706764,0.005086935679900136,32472.964810942896,4307.382437338201,571.8489103911195
Middle Age,2,500.0,86.4989919254747,1.9245397284797905,65399,2839,0.010188786738832287,28,2943.294637255055,5.886577501355108,0.007645376723720902,5463.768289154125,1096.8879390794789,46.80747025946877
Young Adults,0,500.0,27.027976731362223,7.188810558396496,91450,1614,0.007301042452702633,11,573.151134531607,1.146299976463261,0.005467468502269344,11602.740241251946,5332.838740491939,8.467821363265326
Middle Age,2,500.0,83.72224382580818,5.381548125024707,58607,1829,0.030158295819911436,55,12391.009255821285,24.781968947704677,0.00853140395291682,9842.851520670189,3767.546995916681,186.1639163472397
Middle Age,2,500.0,37.79182284338318,5.583144718167896,71554,5555,0.033991347360599763,188,32919.77226349125,65.83941284815681,0.006987729449258889,31014.36890942266,3937.537169948284,567.7091402678072
Seniors,2,500.0,67.83334997783284,8.622929338224656,65304,2268,0.03574509573163302,81,23291.504122982147,46.582915080134136,0.00765649871896823,19556.80373909352,6633.6995380535,359.9505862006722
Middle Age,1,500.0,85.48881533349703,7.950889986299584,41479,1292,0.06099935454075033,78,4761.406654678769,9.522794263769011,0.012054292242959275,10272.549862299064,6018.231611203826,68.22815812447759
Seniors,0,500.0,67.09663172186495,5.81673287032445,82299,2155,0.035955579291051386,77,10337.988705988097,20.675936060104075,0.0060754078898235956,12535.05933554919,4136.04207240753,158.7086905513531
Seniors,1,500.0,55.289554451593354,4.195956941117217,29049,1437,0.021241056617854047,30,8888.06711970258,17.77609868720779,0.017212295872068028,6029.5901243854405,2794.9061654450356,129.25016533201338
Young Adults,2,500.0,49.095072758488364,5.017918978621244,52172,2845,0.03092045668815084,87,17856.15163765084,35.71223185083798,0.009583684551412931,14275.97949417744,3464.163472570088,284.04329920014476
Seniors,0,500.0,47.882518044185154,4.156873040981859,90210,6567,0.047834483344101696,314,43297.83843535902,86.59550367971069,0.005542622707653002,27298.185260127866,2763.6950262207756,761.1714162916509
Middle Age,2,500.0,87.80706283322695,2.3644487503674916,62655,4653,0.01882514471515764,87,8668.719973043364,17.337405271276186,0.007980208954110463,11001.780035459939,1404.2547139476753,146.4227501069471
Middle Age,1,500.0,86.87881734997057,6.811983773356751,30807,588,0.02537841632870684,14,928.69946735757,1.8573952199247004,0.016230077052940012,4005.4464587337693,4999.174887499448,11.847258304157005
Seniors,1,500.0,86.75324862301898,7.223635023226641,40479,1294,0.03776126426808889,48,13474.268279467016,26.94848266196871,0.012352083491388536,9347.383720055273,5363.854125083795,193.11999435499666
Young Adults,1,500.0,46.20467592872914,9.740890310843302,33320,2685,0.11347216446034436,304,45699.2154564066,91.39824811631698,0.015006001950600183,26154.290484614266,7678.712154125435,721.6630531275429
Seniors,1,500.0,84.91883284118303,5.101340282158161,45808,3039,0.08174653985548393,248,70988.30799122015,141.97633202977624,0.010915123757528735,15502.973117478652,3533.3865942937164,1138.595208848014
Seniors,1,500.0,27.747613118444985,9.975631714831898,37457,2673,0.06655858599687815,177,24397.663316350718,48.795229042243356,0.013348639417234713,26664.863573745664,7901.298935198219,385.05929176821166
Middle Age,0,500.0,40.48421965110156,2.6838872695523746,78541,1542,0.011685750055888074,18,5142.966297511071,10.285912023198097,0.006366101700180775,4138.554169649761,1634.8846971122796,75.51385702513691
Young Adults,2,500.0,63.587724195374314,6.909677496825255,74422,2513,0.045615037300135754,114,28776.00725867417,57.55189941354951,0.00671844338074167,17364.019549521865,5085.332303545783,450.61010060164244
Young Adults,1,500.0,55.50596219489219,9.952917786716387,35148,593,0.015176957633818992,8,1054.1484814494613,2.10829274631343,0.014225560082350062,5902.080247522817,7879.714900963846,13.465411340591523
Young Adults,2,500.0,33.391619263284326,6.762924724513066,58398,3271,0.032954975383642435,107,16729.70363783772,33.45934035699473,0.00856193690602526,22121.52677388224,4956.001949320044,270.79168451159325
Young Adults,1,500.0,28.12903448937941,5.0713290624494745,47125,2658,0.04735027200031106,125,35728.3391782443,71.45653544341772,0.010610079350449246,13479.592647990703,3508.456967190487,563.485186785707
Middle Age,2,500.0,70.83783521379323,5.637270708671014,50333,3561,0.026330572130085193,93,21951.76072641308,43.90343364595887,0.009933840424098695,20074.320993577483,3983.388572627822,359.04568128563284
Young Adults,2,500.0,48.51109628585748,8.609600246352704,68266,1664,0.03067815953438525,51,12813.23209797033,25.626412943114776,0.0073242901689817745,14326.3748099309,6621.396408073614,190.08597843103058
Young Adults,0,500.0,26.19712976962512,9.451994462080894,92380,4103,0.04930820789678953,202,41772.14904138888,83.54413099451578,0.005412426873647684,38781.53327791791,7406.246365124593,695.0635592043975
Young Adults,0,500.0,57.31709726930355,5.085338780332474,92321,7460,0.09045695168771536,674,43881.3594439904,87.76254336289408,0.005415885817789172,37936.627301280256,3520.0908549373207,782.6176300197427
Middle Age,2,500.0,48.007533710506046,7.951330255127619,55982,972,0.02339034037573696,22,5828.923207945548,11.657823100244896,0.008931442089753099,7728.693007984046,6018.631514277014,80.21030049186528
Middle Age,2,500.0,68.24555124415775,9.403195778698137,54479,4044,0.12428606601805098,502,122721.86789188648,150.0,0.009177848176768146,38026.52372905527,7360.385793669899,1245.785524423889
Young Adults,2,500.0,94.73604700930332,3.5390851812587223,63899,2001,0.0127890675416619,25,4821.847621774813,9.643675956197715,0.00782484846672329,7081.709447698703,2278.448534207624,73.31027915182042
Middle Age,2,500.0,48.08997520649787,5.438445348100301,60524,2638,0.022118356180633028,58,12979.107960326372,25.958164004324736,0.008261185508869449,14346.618828288594,3815.3969363538163,204.50244827649942
Seniors,1,500.0,99.78523887132859,9.958757994575551,29615,1566,0.08291401004679691,129,13912.084378946493,27.82411310966677,0.016883335577128632,15595.415019505313,7885.263650440387,204.69972531388476
Young Adults,2,500.0,31.453363548888653,4.181307086899576,68335,5918,0.08653815852681565,512,144110.1558988418,150.0,0.00731689460281123,24744.97534027169,2783.2004231301553,1302.888419203609
Middle Age,2,500.0,31.62086225503211,6.577191602898963,68831,1228,0.019840954107395548,24,2484.6490714745837,4.969288204372759,0.007264168655632365,8076.7912883599265,4793.123251916343,35.35129818169202
Young Adults,2,500.0,78.47199520033801,6.913284001814696,58823,3452,0.02186225305244234,75,16370.448707112013,32.74083193256016,0.008500076356185908,23864.65637426433,5088.517615764132,266.73951510603234
Young Adults,2,500.0,81.14738576524172,2.38733584253058,56041,1076,0.011135852491895972,11,1856.818859469923,3.7136302916792627,0.008922039062078852,2568.7733665629044,1420.5817348989945,25.92832411161384
Middle Age,0,500.0,56.715339650463875,8.259553229900348,95390,2059,0.03865002827919129,79,14834.038876230312,29.66801841642379,0.005241639529912574,17006.420100364816,6299.671043119609,226.38066524040497
Seniors,2,500.0,46.453569746332676,4.716105483322597,69967,1574,0.024065046118289257,37,3751.9071285180376,7.503799249437576,0.0071462259758711105,7423.150030749767,3215.6606899371372,55.24304924889431
Young Adults,0,500.0,84.55015542949704,5.502910722114949,86144,5614,0.050391796734063736,282,26853.69274198016,53.70727806940419,0.005804234702309683,30893.340793953324,3869.732676372131,463.6655047731449
Seniors,0,500.0,96.71792085323017,6.785582231510284,96470,7830,0.1262717047346261,988,130532.48941257191,150.0,0.005182958378947254,53131.10887272552,4975.93324947195,1344.8768242126405
Middle Age,0,500.0,99.24264199759337,4.694362249340311,85760,5420,0.030209115150753318,163,9354.868685449273,18.709699951498646,0.005830223812613994,25443.443391424487,3197.878240978988,160.86666586027079
Young Adults,0,500.0,72.58405601395785,3.925742190823598,95813,1851,0.01595894457360502,29,2328.707256080603,4.657405197350812,0.005218498479136458,7266.5487952144795,2580.335247321972,35.04241644415982
Middle Age,0,500.0,80.50860489628344,5.917876553720287,81977,6633,0.08260832866606725,547,77136.4188352331,150.0,0.006099271672551183,39253.27518082666,4222.494438556134,1319.9944829260496
Middle Age,1,500.0,86.66849462869432,4.121064407642351,37752,2891,0.07591304524240618,219,44227.24086204143,88.45430481547324,0.013244331075324989,11913.997202494036,2735.1508700509066,704.9545900442995
Middle Age,1,500.0,84.91523633196613,4.907167514761645,42058,2402,0.03062383934552227,73,10072.599085747588,20.145157881179415,0.011888344384223112,11787.016370457472,3372.6173099723355,156.81944235572675
Middle Age,1,500.0,99.50442271124193,1.975667579678258,39515,686,0.0025625074697081434,1,68.28820205507861,0.1365761309578953,0.012653422430635901,1355.307959659285,1131.9484580190144,0.8921609437553099
Young Adults,1,500.0,85.78238891830422,8.602687552266136,49018,1538,0.052235928782647906,80,20014.083081336372,40.02808610650053,0.010200334362880282,13230.933455385317,6615.0172948978725,293.76164614727765
Seniors,2,500.0,74.69293219673018,4.705365027432272,51660,1008,0.022714441230973676,22,1969.2780491700212,3.9385482212436003,0.009678668027900348,4743.00794765173,3206.874679988768,27.241815640262597
Seniors,0,500.0,53.21619547502435,1.745056067844057,85883,2277,0.0036634195113607586,8,511.7103634408234,1.0234186800442868,0.005821873876996915,3973.4926664809177,975.3068322868496,7.9121042039920075
